Mode,NLC,ASC,Station,Coverage,Source,entries,entries,entries,entries,exits,exits,exits,exits,en/ex
DLR,893,CYPd,Cyprus,Station entry / exit,APC,"3,568","3,075","1,418",973,"3,185","2,630","1,149",881," 	1,859,018 "
DLR,897,DEBd,Deptford Bridge,Station entry / exit,APC,"6,605","6,632","5,415","4,308","6,051","5,998","5,086","4,181"," 	4,005,170 "
DLR,867,DERd,Devons Road,Station entry / exit,APC,"4,048","4,083","3,129","2,246","3,978","3,837","2,929","2,275"," 	2,468,678 "
DLR,883,EAId,East India,Station entry / exit,APC,"6,540","6,410","3,894","2,946","5,888","5,552","3,223","2,521"," 	3,637,806 "
DLR,898,ELRd,Elverson Road,Station entry / exit,APC,"2,757","2,858","2,198","1,682","2,631","2,537","2,053","1,706"," 	1,683,418 "
DLR,894,GARd,Gallions Reach,Station entry / exit,APC,"2,374","2,438","1,648","1,147","2,562","2,514","1,736","1,276"," 	1,484,206 "
DLR,928,GREd,Greenwich,DLR boarding / alighting,APC,"7,659","7,431","5,919","4,757","8,044","7,868","6,774","5,429"," 	4,936,188 "
DLR,855,HEQd,Heron Quays,Station entry / exit,APC,"13,284","12,466","7,675","6,100","13,640","13,524","8,063","6,151"," 	7,916,332 "
DLR,856,ISGd,Island Gardens,Station entry / exit,APC,"4,509","4,780","3,811","2,693","4,212","4,266","3,234","2,458"," 	2,716,573 "
DLR,523,KGVd,King George V,Station entry / exit,APC,"2,865","2,888","1,989","1,442","2,815","2,742","1,840","1,370"," 	1,705,909 "
DLR,853,LAPd,Langdon Park,Station entry / exit,APC,"7,060","6,927","5,124","3,818","6,702","6,581","5,140","3,713"," 	4,216,212 "
DLR,940,LEWd,Lewisham DLR,Station entry / exit,APC,"16,916","16,227","9,916","7,560","16,612","15,669","9,953","7,474"," 	9,860,449 "
DLR,862,LIMd,Limehouse DLR,Station entry / exit,APC,"15,320","14,784","9,330","6,551","16,019","15,123","9,763","7,282"," 	9,231,364 "
DLR,533,LCAd,London City Airport,Station entry / exit,APC,"8,273","8,400","2,774","4,387","7,516","8,404","2,351","4,002"," 	4,501,203 "
DLR,857,MUDd,Mudchute,Station entry / exit,APC,"3,504","3,683","2,880","2,147","3,267","3,250","2,702","2,192"," 	2,131,157 "
DLR,538,PDKd,Pontoon Dock,Station entry / exit,APC,"3,938","4,144","3,069","2,290","4,628","4,635","3,289","2,518"," 	2,628,700 "
DLR,858,POPd,Poplar,Station entry / exit,Scaled,"7,144","6,872","4,175","3,204","8,500","8,089","4,620","3,609"," 	4,567,851 "
DLR,888,PRRd,Prince Regent,Station entry / exit,APC,"4,179","3,604","3,689","2,810","3,994","3,626","3,335","2,397"," 	2,584,885 "
DLR,859,PMLd,Pudding Mill Lane,Station entry / exit,APC,"1,300","1,252",750,527,"1,311","1,222",760,592," 	763,548 "
DLR,890,ROAd,Royal Albert,Station entry / exit,APC,"2,694","2,808","2,238","1,610","2,969","3,178","2,447","1,532"," 	1,759,509 "
DLR,886,ROVd,Royal Victoria,Station entry / exit,APC,"5,810","6,577","6,396","4,456","5,872","6,554","6,149","4,351"," 	3,883,072 "
DLR,860,SHAd,Shadwell DLR,Station entry / exit,APC,"14,018","13,691","9,671","6,817","14,129","13,910","10,209","7,151"," 	8,499,265 "
DLR,861,SOQd,South Quay,Station entry / exit,APC,"10,662","9,840","4,184","2,901","11,483","10,338","4,096","2,904"," 	6,076,155 "
DLR,889,STLd,Star Lane,Station entry / exit,APC,"2,522","2,288","1,355",892,"2,640","2,490","1,470","1,001"," 	1,486,202 "
DLR,719,SFDu,Stratford,DLR boarding / alighting,APC,"15,960","15,744","12,541","8,230","15,634","15,376","11,799","7,611"," 	9,646,632 "
DLR,749,SHSd,Stratford High Street,Station entry / exit,APC,"1,832","1,728","1,190","1,004","2,094","1,995","1,287","1,087"," 	1,178,037 "
DLR,504,STId,Stratford International DLR,Station entry / exit,APC,"6,432","6,664","5,190","3,347","5,456","5,660","4,632","3,181"," 	3,689,702 "
DLR,864,TOGd,Tower Gateway,Station entry / exit,APC,"7,437","7,251","4,295","3,531","8,650","8,721","5,529","4,401"," 	4,780,256 "
DLR,757,WHMu,West Ham,DLR boarding / alighting,APC,"6,181","6,090","4,743","2,682","5,400","5,160","4,258","2,314"," 	3,500,422 "
DLR,866,WIQd,West India Quay,Station entry / exit,Scaled,"1,990","2,832","2,381","1,782","1,898","2,637","2,469","1,770"," 	1,355,439 "
DLR,559,WSId,West Silvertown,Station entry / exit,APC,"2,867","2,994","2,010","1,233","3,255","3,363","2,237","1,445"," 	1,827,325 "
DLR,865,WESd,Westferry,Station entry / exit,APC,"8,152","8,233","5,862","4,466","8,022","7,859","5,788","4,769"," 	4,953,763 "
DLR,573,WOAd,Woolwich Arsenal,Station entry / exit,APC,"24,894","25,505","17,769","12,682","23,295","23,207","15,968","12,283"," 	14,587,785 "
TfLRail,6872,BREr,Brentwood,Station entry / exit,Manual Count,"6,107","5,620","2,483","1,461","5,576","5,240","2,436","1,432"," 	2,971,409 "
TfLRail,6874,CTHr,Chadwell Heath,Station entry / exit,Gateline,"7,644","7,773","4,355","2,546","6,949","6,820","3,742","2,328"," 	3,855,694 "
TfLRail,6876,FOGr,Forest Gate,Station entry / exit,Manual Count,"5,702","6,032","4,158","2,833","6,044","6,140","3,999","2,415"," 	3,236,484 "
TfLRail,6877,GDPr,Gidea Park,Station entry / exit,Gateline,"5,645","4,897","2,807","1,434","4,863","4,551","2,393","1,400"," 	2,717,776 "
TfLRail,6878,GMYr,Goodmayes,Station entry / exit,Gateline,"6,787","6,851","3,654","2,295","6,301","6,068","3,299","2,096"," 	3,445,071 "
TfLRail,6879,HROr,Harold Wood,Station entry / exit,Gateline,"5,604","5,585","2,876","1,475","5,051","4,912","2,455","1,274"," 	2,752,817 "
TfLRail,6881,IFDr,Ilford,Station entry / exit,Gateline,"14,078","14,498","9,368","5,898","14,170","14,070","8,719","5,360"," 	7,653,644 "
TfLRail,6965,LSTr,Liverpool Street NR,TfL Rail boarding / alighting,Manual Count,"35,594","34,419","16,074","9,311","30,374","30,266","14,335","7,338"," 	16,910,298 "
TfLRail,6883,MNPr,Manor Park,Station entry / exit,Manual Count,"3,613","3,699","2,316","1,464","3,708","3,607","2,276","1,471"," 	1,980,072 "
TfLRail,6970,MYLr,Maryland,Station entry / exit,Manual Count,"1,952","2,104","1,398",587,"2,214","2,165","1,334",555," 	1,108,395 "
TfLRail,6886,RMFr,Romford,TfL Rail boarding / alighting,Manual Count,"11,723","12,319","7,989","4,371","15,395","15,653","9,163","5,121"," 	7,278,959 "
TfLRail,6893,SVKr,Seven Kings,TfL Rail boarding / alighting,Manual Count,"5,902","6,045","3,523","2,211","5,809","5,800","3,313","2,238"," 	3,133,514 "
TfLRail,6888,SNFr,Shenfield,TfL Rail boarding / alighting,Manual Count,"3,286","3,365","2,178","1,027","2,679","2,753","1,646",832," 	1,593,139 "
TfLRail,719,SFDu,Stratford,TfL Rail boarding / alighting,Manual Count,"39,020","42,593","41,893","27,088","42,933","47,438","47,098","29,572"," 	24,919,872 "
TfLRail,3087,PADr,Paddington NR,TfL Rail boarding / alighting,Manual Count,"6,265","5,908","3,208","1,895","9,326","8,773","5,387","2,643"," 	4,086,849 "
TfLRail,3000,AMLr,Acton Main Line,Station entry / exit,Manual Count,657,676,348,8,555,544,264,7," 	300,026 "
TfLRail,560,EBYu,Ealing Broadway,TfL Rail boarding / alighting,Manual Count,"4,467","4,257","3,193","2,143","4,906","5,006","3,725","2,445"," 	2,618,934 "
TfLRail,3188,WEAr,West Ealing,TfL Rail boarding / alighting,Manual Count,"2,646","2,318","1,547",33,"2,237","2,189","1,061",32," 	1,215,358 "
TfLRail,3191,HANr,Hanwell,Station entry / exit,Manual Count,978,913,512,6,498,430,237,0," 	364,993 "
TfLRail,3187,STLr,Southall,TfL Rail boarding / alighting,Manual Count,"3,474","3,530","2,138","1,301","2,976","2,933","1,744",986," 	1,723,747 "
TfLRail,3186,HAYr,Hayes & Harlington,TfL Rail boarding / alighting,Manual Count,"4,759","4,202","2,703","1,891","3,679","3,374","1,964","1,333"," 	2,246,986 "
TfLRail,7090,HXXr,Heathrow Terminals 2 & 3 EL,TfL Rail boarding / alighting,Manual Count,"2,367","2,642","1,833","2,021","2,465","2,542","1,815","2,182"," 	1,436,239 "
TfLRail,7091,HAFr,Heathrow Terminal 4 EL,Station entry / exit,Manual Count,"2,414","2,830","2,543","2,617","2,109","2,217","2,003","1,878"," 	1,420,311 "
